p_id,agent_type,place,agent_mape
2015001019410-1249001,wrk_only,riverton,69.25441623589886
2015000513989-2767301,wrk_only,west_jordan,69.25405332459763
2015000241266-1675902,wrk_only,sandy,69.24570207114338
2016000226012-5255204,wrk__student,riverton,69.22182662129346
2015000996240-1247401,wrk__student,riverton,69.17218639209113
2015000874683-3763401,wrk_only,riverton,69.15780786380657
2015001008711-4116201,wrk_only,south_jordan,69.07806575044233
2015001289689-2861003,wrk_only,south_jordan,69.06256172821517
2016001004621-432302,wrk_only,south_jordan,69.00135372122467
2019HU1311594-4977001,wrk_only,south_jordan,68.99831071113502
2019HU0948113-841701,wrk_only,west_jordan,68.99674613421118
2015000311427-4401302,wrk__student,south_jordan,68.9826800494656
2015000902560-4440105,wrk_only,south_jordan,68.95299041141735
2015000993917-715701,wrk_only,riverton,68.9040821608481
2015000426313-4086501,wrk_only,south_jordan,68.90194764648602
2016000102575-1268502,wrk_only,herriman,68.88875822169003
2019HU0453884-477302,wrk_only,west_jordan,68.86587578393382
2017000628868-2459002,wrk_only,west_jordan,68.8610127535155
2018HU0134832-5415501,wrk_only,murray,68.81193745750784
2015000094840-5529802,wrk_only,murray,68.7968544447622
2019HU0215970-1440803,student__age05_09,unknown,68.7863628139502
2016000385626-3119402,wrk_only,south_jordan,68.77744061155138
2015000698664-1658701,wrk_only,west_valley_city,68.75192748118587
2019HU0798962-5382602,wrk_only,riverton,68.74567234039908
2015000235812-2475702,wrk_only,west_jordan,68.73483050598304
2015000290595-2680201,wrk_only,south_jordan,68.71483631378507
2016000186922-3457701,wrk_only,south_jordan,68.69098582438143
2015000833479-2300401,wrk_only,west_valley_city,68.65601675702295
2015000502846-2953701,wrk_only,south_jordan,68.64141740415478
2015000557948-3588701,wrk_only,murray,68.62685074296452
2015000876895-424802,wrk__student,riverton,68.58190027472384
2017001079854-3688202,wrk_only,tooele,68.56793551141868
2015000554820-4602,wrk_only,west_jordan,68.56502713959468
2018HU0579208-4348802,wrk_only,unknown,68.55000707542233
2015000038600-4371901,wrk__student,south_jordan,68.54554023626281
2015000873749-3450602,wrk_only,south_jordan,68.52414688641983
2015000994730-3583302,wrk_only,south_jordan,68.50283772464162
2016000747265-170803,wrk_only,west_valley_city,68.44710959898134
2015000451197-221501,wrk_only,west_jordan,68.44339614308713
2015000480541-4276401,wrk_only,sandy,68.43763290677019
2015000236871-3934402,wrk_only,riverton,68.42686854218277
2015000166210-1222801,wrk_only,herriman,68.41988699026705
2015000296324-3293104,wrk__student,south_jordan,68.37795771327944
2016000679402-4019801,wrk_only,riverton,68.3739199659222
2017000343233-1093303,wrk__student,riverton,68.35999542780775
2015000555273-5134001,wrk_only,millcreek,68.34137702410831
2016000801304-3793901,wrk_only,taylorsville,68.31568941348421
2015000371231-3107801,wrk_only,herriman,68.30238294958511
2019HU0446804-1256702,wrk_only,west_jordan,68.30211492718031
2015000964539-4444901,wrk_only,south_jordan,68.29312347578839
2015000501194-2777501,wrk_only,sandy,68.25235059506656
2015000310680-4399801,wrk_only,south_jordan,68.23829171256693
2016001348192-3607502,wrk_only,south_jordan,68.23180431774836
2015000311427-4401202,wrk__student,south_jordan,68.206915387948
2015000138306-361601,wrk__student,west_valley_city,68.2018673579516
2015001425083-148302,wrk_only,west_jordan,68.11630495645079
2015001315780-3152102,wrk_only,herriman,68.11171329210721
2016000239228-3169002,wrk_only,murray,68.10909127100422
2016001124375-118902,wrk__student,white_city,68.1052657899245
2015000796401-712901,wrk_only,west_jordan,68.10274896617182
2015000728363-4100001,wrk_only,south_jordan,68.09651352774941
2015001325441-3304007,wrk_only,south_jordan,68.0304880659392
2016001348192-3607402,wrk_only,riverton,67.97423360428105
2015000236871-3934502,wrk_only,riverton,67.9264473702362
2015000288242-6040603,wrk_only,murray,67.89568137530149
2015000536109-2995703,wrk_only,south_jordan,67.87264030923521
2015000033491-3932701,wrk_only,riverton,67.87068826972244
2015000085219-4373502,wrk_only,south_jordan,67.85917034593588
2015000156932-4384501,wrk_only,south_jordan,67.81052087881966
2018HU0579208-4348801,wrk_only,unknown,67.79892955700296
2015000981799-3135102,wrk_only,herriman,67.78187777532301
2019HU1112593-4357202,wrk_only,south_jordan,67.77375045680516
2015000128974-844802,wrk_only,west_jordan,67.75593908993015
2015001249556-2059001,wrk_only,west_valley_city,67.71683439864731
2019HU1235523-3191001,wrk_only,south_jordan,67.64479218217494
2015000716457-4430101,wrk_only,south_jordan,67.6386113368931
2015001336714-1257101,wrk_only,riverton,67.62882269140229
2019HU1065934-1010501,wrk_only,herriman,67.62752163262
2015001144591-3587601,wrk_only,riverton,67.59329813045998
2015000996240-1248501,wrk__student,riverton,67.5812992114062
2016000197230-4014801,wrk_only,riverton,67.58049672650726
2015000219682-3058602,wrk_only,south_jordan,67.57856786629684
2015000426313-4086401,wrk_only,south_jordan,67.55511426483775
2016000643113-1578602,wrk_only,west_valley_city,67.55216645189292
2016000086027-3678301,wrk_only,riverton,67.52998655863838
2016000568139-2690304,wrk_only,west_jordan,67.50615257871848
2015000968516-4447101,wrk__student,south_jordan,67.49056589677984
2015000278618-144701,wrk_only,west_jordan,67.48059477247746
2015000874683-2683701,wrk_only,south_jordan,67.47426300269225
2015000919952-4109305,wrk_only,south_jordan,67.46676696879771
2016000422374-3944701,wrk_only,riverton,67.45116404980763
2016000836602-3574201,wrk_only,taylorsville,67.44589181931622
2015000180106-3535302,wrk_only,south_jordan,67.43650054237102
2015000199916-2701,wrk__student,west_valley_city,67.42048001411128
2015000311427-4081502,wrk__student,south_jordan,67.38560473733546
2015000068193-3447002,wrk_only,south_jordan,67.37535377633324
2015001248518-5181601,wrk_only,riverton,67.37510924274626
2019HU1112593-4358405,wrk_only,south_jordan,67.36899818899909
2015000569659-4417501,wrk__student,south_jordan,67.30917553853692
2015000584761-3081403,wrk_only,west_valley_city,67.2989305933375
2017000924907-808202,wrk_only,south_jordan,67.291801871728
2016000734599-2639402,wrk_only,south_jordan,67.26882512455126
2015000715953-1456201,wrk_only,taylorsville,67.26823846552124
2019HU1372923-1456305,student__age05_09,unknown,67.25303265253146
2018HU1261585-2720201,wrk_only,south_jordan,67.22248149895245
2015000193710-5447302,wrk_only,murray,67.21278085840994
2015001195726-4475301,wrk_only,south_jordan,67.1801891172104
2019HU1408945-3446702,wrk_only,riverton,67.16671489471342
2016000131436-3941101,wrk_only,riverton,67.16305700257149
2015000996240-3141402,wrk_only,herriman,67.15545299147345
2015000406739-590403,wrk_only,west_valley_city,67.15302726509695
2019HU1333701-4360502,wrk_only,unknown,67.14090109000483
2015000968516-4447301,wrk__student,south_jordan,67.12165583583713
2015000156932-4384001,wrk_only,south_jordan,67.10030848967085
2015001204690-2431301,wrk_only,west_valley_city,67.04160241311217
2019HU0830489-3484101,wrk_only,unknown,67.02728107557567
2015000597560-3372306,wrk_only,riverton,67.0228063117408
2018HU0968402-2382611,wrk_only,west_jordan,66.97692379487692
2015000606502-3877401,wrk_only,riverton,66.94560693450897
2015001395862-3850702,wrk_only,taylorsville,66.92958235588145
2016000563047-1468302,wrk_only,taylorsville,66.90215276316002
2015001350078-3167302,wrk_only,murray,66.88514324989795
2016000511928-3189302,wrk_only,herriman,66.88410433170127
2015000084831-5324808,wrk_only,riverton,66.86328539926782
2015001297711-1971201,wrk_only,west_valley_city,66.85246607243174
2015000426313-4086104,wrk_only,south_jordan,66.8512993224793
2015000599314-2580702,wrk_only,south_jordan,66.84747302997832
2015000943065-966101,wrk_only,murray,66.84453432222357
2016000514659-1397901,wrk_only,unknown,66.82046649890098
2015000868644-2770102,wrk_only,west_jordan,66.81562944321033
2015000156932-4072101,wrk_only,south_jordan,66.80175354631986
2016000029436-2544002,wrk_only,south_jordan,66.78061698323597
2016001230725-64002,wrk_only,white_city,66.7419443449655
2015001270104-438201,wrk_only,riverton,66.73323132419165
2019HU1195688-142402,wrk_only,south_jordan,66.7269299702697
2016000446648-4018601,wrk_only,riverton,66.72430855794306
2016000143056-3941604,wrk_only,riverton,66.69183722012808
2015000468811-1233601,wrk_only,riverton,66.66562881588013
2015000065419-3088706,wrk_only,west_valley_city,66.64796012635117
2016000028366-5212803,wrk_only,murray,66.64768657961527
2015000700793-365403,wrk_only,west_jordan,66.58964744778328
2016000171271-3456902,wrk_only,riverton,66.58288153342309
2015001444877-3882703,wrk_only,riverton,66.56108773989112
2015000425644-1379502,wrk_only,unknown,66.5594731728624
2019HU0215970-1440802,wrk_only,unknown,66.5474466494488
2015000988698-3000801,wrk_only,south_jordan,66.54084758745186
2019HU1362066-134405,student__age10_15,unknown,66.52841921292449
2015000059720-6514702,wrk_only,murray,66.52529835243716
2016000801304-3794101,wrk_only,taylorsville,66.52327710291908
2018HU0336029-1425501,wrk_only,unknown,66.50172096756172
2015000433327-3513801,wrk_only,south_jordan,66.5014444619783
2017000344762-4026502,wrk_only,riverton,66.467201040028
2015000902560-4107205,wrk_only,south_jordan,66.4473498462584
2016000801304-3793801,wrk_only,taylorsville,66.44042096411364
2015000761813-2955903,wrk_only,west_jordan,66.43766782606234
2015000111900-3091301,wrk_only,herriman,66.42343351031217
2016000772744-1069501,wrk_only,riverton,66.41386944748447
2019HU0702337-4914601,wrk_only,south_jordan,66.40901560646626
2015000648857-3541701,wrk_only,west_jordan,66.40524679140543
2015000190426-638001,wrk_only,sandy,66.39209978527552
2016000030966-3164101,wrk_only,herriman,66.38524099511994
2019HU1362066-134404,student__lf_elig,unknown,66.35987570699598
2016000530544-1838602,wrk_only,west_valley_city,66.35914361573415
2015001249556-2058802,wrk__student,west_valley_city,66.35450737060327
2015001195726-2233304,wrk_only,west_jordan,66.34742375757818
2015000513989-5331601,wrk_only,riverton,66.32768571077933
2015000876895-3520002,wrk__student,south_jordan,66.32504862385827
2015000433327-4087001,wrk_only,south_jordan,66.27854247838869
2015001244106-2772501,wrk_only,south_jordan,66.25332250809483
2018HU0087022-575701,wrk_only,west_valley_city,66.2434552560069
2015000434532-295606,wrk_only,salt_lake_city,66.22060011561986
2015000603205-3541003,wrk__student,sandy,66.20837568798854
2015000928846-426602,wrk_only,west_jordan,66.19374126004507
2015000583695-4096701,wrk_only,south_jordan,66.18302304156231
2016000318785-3459006,wrk_only,south_jordan,66.16103542336688
2015000633912-3540402,wrk_only,west_jordan,66.1606954838042
2015001097477-3586402,wrk_only,riverton,66.15283162698088
2016000143056-3941704,wrk_only,riverton,66.14221375761178
2015000197947-3756302,wrk_only,riverton,66.13767381560469
2015000646572-1238701,wrk_only,riverton,66.09869636345452
2018HU0010147-30501,wrk_only,west_valley_city,66.09408436057316
2015001396382-2037202,wrk_only,west_jordan,66.05538019870882
2019HU0919678-4950501,wrk_only,south_jordan,66.0511936581042
2015000348277-3448202,wrk_only,riverton,66.01697358206849
2015000825610-3084901,wrk_only,taylorsville,66.0137887037549
2019HU0543561-229205,wrk__student,west_valley_city,66.01108471750231
2015000504385-2995202,wrk_only,south_jordan,65.9927624574063
2017000235091-1640801,wrk_only,west_jordan,65.97553825159397
2015001005458-429701,wrk_only,bluffdale,65.95432407251253
2019HU1278914-3369101,wrk__student,south_jordan,65.9513739830841
2015000912366-2539403,wrk_only,south_jordan,65.9341742804245
2015000156932-2475301,wrk_only,west_jordan,65.9112279220297
2015000288970-3370902,wrk_only,riverton,65.90168387709807
2015000519469-3406301,wrk_only,taylorsville,65.88688629143536
2016000568139-2689804,wrk_only,south_jordan,65.88628413453289
2015000928846-715002,wrk_only,riverton,65.87868764660217
2015000033491-5319901,wrk_only,riverton,65.86540649589418
2015000089457-4377102,wrk_only,south_jordan,65.85286545828288
2015001194805-4359603,wrk_only,west_valley_city,65.85243053304214
2015000716457-4429702,wrk_only,south_jordan,65.81277009206455
2015001090173-1040201,wrk_only,riverton,65.79862909697563
2017000081992-3131202,wrk_only,south_jordan,65.75931803806725
2015000193710-5530602,wrk_only,murray,65.7557050137213
2015000570444-3551803,wrk__student,taylorsville,65.7466444607852
2015000993917-715801,wrk_only,riverton,65.7381826434395
2015000528121-2542203,wrk_only,west_jordan,65.73813618034985
2017000768205-1754604,wrk_only,west_valley_city,65.70340403379168
2015000716457-4430402,wrk_only,south_jordan,65.68263551932677
2016001186806-5351801,wrk_only,riverton,65.66765006654757
2017000209545-4471602,wrk_only,south_salt_lake,65.66094032560285
2015000716457-4429802,wrk_only,south_jordan,65.65796643191409
2015001195726-2033103,wrk_only,west_jordan,65.63920575876148
2015000230346-4390801,wrk_only,south_jordan,65.63504244477281
2015001382247-5381701,wrk_only,murray,65.5933184238617
2015000975217-4449902,wrk_only,south_jordan,65.57853912624748
2015000606502-5241102,wrk_only,riverton,65.57212471987577
2015000369411-3876501,wrk_only,riverton,65.56813650652128
2016000021427-2774301,wrk_only,south_jordan,65.54894942681292
2015000227021-3529101,wrk_only,murray,65.53256838078354
2019HU0495031-3629401,wrk_only,south_jordan,65.50410068586733
2017000209992-3043705,wrk_only,sandy,65.46251309268672
2015000599314-3295702,wrk_only,south_jordan,65.43305756553133
2015001253665-184403,wrk__student,west_jordan,65.42900901813566
2015000577662-1553801,wrk_only,west_jordan,65.4192370307022
2015001240273-4011101,wrk_only,riverton,65.39323190485972
2015001264828-2481501,wrk_only,west_jordan,65.38804059538609
2019HU1089474-1451101,wrk_only,unknown,65.38771337736836
2016000591697-3778201,wrk_only,riverton,65.38127930372106
2015000038935-902,wrk_only,west_valley_city,65.35260820370027
2015000097245-4378901,wrk__student,south_jordan,65.31885011510641
2015000628598-3917702,wrk_only,taylorsville,65.31862632707944
2015000193710-5530801,wrk_only,murray,65.30683939458994
2016001315476-19901,wrk_only,west_valley_city,65.30541052672542
2019HU1080803-1667601,wrk_only,west_jordan,65.28485305408446
2015000934600-3146303,wrk_only,sandy,65.27735960664344
2015001051345-2447301,wrk_only,taylorsville,65.2707435529493
2016000509822-4151802,wrk_only,south_jordan,65.25743331904593
2015000257841-4077501,wrk_only,south_jordan,65.25631460061373
2015000050301-002,wrk_only,south_jordan,65.21806063358969
2015000578728-4233301,wrk_only,west_valley_city,65.21594017112223
2015000426281-1231901,wrk_only,riverton,65.20529094549381
2015001221869-5181502,wrk__student,riverton,65.16919099581536
2015000844963-3878501,wrk_only,riverton,65.1372580148972
2015000648857-1034001,wrk_only,herriman,65.10006321203073
2015000633912-3540502,wrk_only,west_jordan,65.06929180550787
2016001172056-3753602,wrk_only,west_jordan,65.03361532978535
2016000530509-5268602,wrk_only,murray,65.03020989909875
2015000236871-4006002,wrk_only,riverton,65.0177482528431
2016001195100-2784202,wrk_only,south_jordan,65.01517612434812
2015000905133-1626001,wrk_only,west_jordan,64.99511797224639
2016000180996-118602,wrk__student,west_valley_city,64.9930628166332
2015000560220-3107301,wrk_only,south_jordan,64.98882420839503
2015000012444-3100001,wrk_only,south_jordan,64.9849630367037
2019HU0919678-4949901,wrk_only,south_jordan,64.9844478296009
2015000868644-3672702,wrk_only,riverton,64.96267496083095
2015000023602-2539502,wrk_only,west_jordan,64.95095876730414
2016000143936-4136402,wrk_only,south_jordan,64.95047942003666
2019HU1209017-4360803,wrk_only,south_jordan,64.93268332184357
2015001494585-985801,wrk_only,murray,64.92233479074453
2016000137111-5548102,wrk_only,murray,64.89284631774863
2015000716457-3449502,wrk_only,south_jordan,64.86888992800826
2015000451197-221001,wrk_only,west_jordan,64.85489151831436
2016000234753-5256004,wrk_only,riverton,64.82461250760075
2015001156101-2406603,wrk_only,west_jordan,64.81604451016312
2015000548000-5331901,wrk_only,riverton,64.74477948400234
2015000715953-2491204,wrk_only,kearns,64.72731503720392
