p_id,agent_type,place,agent_mape
2018HU0549228-1105402,wrk__student,pleasant_grove,23.05390674552659
2019HU1390708-3020602,wrk_only,saratoga_springs,23.05142582685653
2018HU1142594-1043601,wrk_only,centerville,23.051093085739627
2015000623542-4084301,wrk__student,delta,23.048992365641677
2019HU0801488-6735902,wrk_only,kaysville,23.048376163763827
2016001027728-2731204,wrk__student,bountiful,23.045949086632415
2019HU1072817-376002,wrk_only,kaysville,23.045611442866118
2019HU1289095-391601,wrk_only,kaysville,23.04517187694999
2019HU0427318-2979001,wrk_only,lehi,23.042173956821934
2015000935124-4090202,wrk__student,woods_cross,23.04146770042121
2019HU0921596-979201,wrk_only,millcreek,23.040059757268956
2019HU1289095-4070101,wrk_only,woods_cross,23.039641670092553
2015000067206-303,wrk__student,salt_lake_city,23.038978619918225
2017000853430-866002,wrk_only,centerville,23.03845885361327
2019HU0763012-2676304,wrk__student,bountiful,23.03782449573314
2019HU0790658-2034201,wrk_only,pleasant_view,23.036818243273313
2019HU0959410-2627601,wrk_only,orem,23.028557344169958
2015001017507-5166503,wrk__student,vineyard,23.028003081955653
2019HU0289217-2286503,wrk_only,orem,23.026191419812417
2016000724326-266401,wrk_only,milford,23.02569906706134
2019HU0033814-2872802,wrk_only,saratoga_springs,23.019916719915283
2018HU1090046-294501,wrk_only,farmington,23.019835496756436
2019HU1339729-5446501,wrk_only,vineyard,23.017781302009638
2019HU0726382-2603001,wrk__student,saratoga_springs,23.015226914750375
2017000924587-3678701,wrk_only,north_salt_lake,23.01431923720893
2018HU0434490-2767302,wrk_only,american_fork,23.01227211879754
2018HU1156354-2678901,wrk_only,saratoga_springs,23.011090963505993
2019GQ0108847-3735301,wrk__student,provo,23.009979066859014
2016000130863-4197902,wrk__student,woods_cross,23.005759817162836
2019HU0111851-4041101,wrk__student,west_bountiful,23.00545396449294
2019HU1160866-987702,wrk_only,centerville,23.005402316975456
2019HU1030749-5427801,wrk_only,vineyard,23.0053812570848
2017000897247-1033302,wrk__student,pleasant_grove,23.00487275658228
2019HU0767345-5407201,wrk_only,vineyard,23.00446637958835
2016001473534-192402,wrk_only,unknown,23.002254020599768
2018HU1135850-4030402,student__lf_elig,west_bountiful,23.0019112673131
2017001340279-5281502,wrk__student,vineyard,23.000959081778145
2018HU0461465-2321201,wrk_only,orem,23.000653821891742
2019HU0035453-328302,wrk_only,farmington,23.000361262237835
2018HU1377074-309001,wrk_only,farmington,22.999908030269303
2019HU0712742-4624203,wrk_only,south_ogden,22.998846709717043
2019HU0399355-2046301,wrk_only,north_salt_lake,22.9968375257259
2018HU0096517-4227902,wrk_only,woods_cross,22.99677734962535
2019HU0719748-981102,wrk_only,centerville,22.994689583009116
2019HU0252083-5378401,wrk_only,vineyard,22.992752880330546
2019HU1384001-738702,wrk__student,american_fork,22.991063655138667
2019HU0773337-2559501,wrk_only,west_bountiful,22.990259751273115
2019HU1072409-5430603,wrk_only,vineyard,22.98997694685348
2019HU0184469-2789002,wrk__student,american_fork,22.98949812155277
2019HU1121436-1064803,wrk_only,pleasant_grove,22.988851359552783
2019HU1195769-1758801,wrk_only,pleasant_grove,22.98873898903149
2019HU0248938-337302,wrk_only,farmington,22.98020595022936
2019HU0710387-27501,wrk_only,thatcher,22.979286773505354
2019HU0711833-2540001,wrk_only,saratoga_springs,22.97846600413238
2018HU1026456-3267002,wrk_only,woods_cross,22.978404331260833
2016001396568-787304,wrk__student,centerville,22.97345193955592
2018HU0830183-4023601,wrk_only,west_bountiful,22.970286821954694
2018HU0423045-2284503,wrk__student,bountiful,22.970234574935773
2018HU1129452-2867802,wrk_only,saratoga_springs,22.969528980959822
2019HU0268399-6775004,wrk_only,kaysville,22.968947291999477
2018HU1004153-967702,wrk_only,west_bountiful,22.968732149675855
2019HU0869384-5334201,wrk_only,layton,22.968396481482404
2017000260723-3967702,wrk_only,woods_cross,22.967737733434546
2019HU0884650-2857503,wrk_only,bountiful,22.96696468380011
2019HU0915777-1542302,wrk_only,pleasant_grove,22.966036708586607
2019HU0512904-4184602,wrk_only,delta,22.963602425543193
2018HU1350963-4068406,wrk__student,unknown,22.962953995328718
2018HU1377074-308702,wrk_only,farmington,22.961311580391865
2018HU0396563-4010801,wrk_only,west_bountiful,22.96027766668377
2018HU1316163-304702,wrk_only,farmington,22.957447423280332
2018HU0396563-4009701,wrk_only,west_bountiful,22.95292271073006
2018HU0161595-2272302,student__lf_elig,vineyard,22.950714265900586
2018HU0423045-959001,wrk_only,west_bountiful,22.949363805459917
2017000739676-960303,wrk__student,brigham_city,22.947076830878483
2019HU1217487-5441501,student__lf_elig,vineyard,22.94568759151358
2017001283840-5278402,wrk__student,vineyard,22.942451359622368
2017000837432-2576902,wrk_only,saratoga_springs,22.942225311989194
2018HU0057533-4284003,wrk__student,woods_cross,22.941002023855
2019HU0113909-2873702,wrk_only,saratoga_springs,22.940159478041977
2016001306882-4485501,wrk_only,unknown,22.937876786382912
2019HU1334367-6517203,wrk_only,kaysville,22.936537523005182
2018HU0081834-952002,wrk_only,west_bountiful,22.932534868274633
2015000885454-718502,wrk_only,unknown,22.932489632472734
2019HU1331872-3531302,wrk_only,provo,22.931356369753058
2018HU1233500-2278502,wrk__student,vineyard,22.930672762729337
2018HU0986450-4026201,wrk_only,west_bountiful,22.92944353386121
2015000287520-3904204,student__lf_elig,woods_cross,22.928691038140865
2015001017507-5166405,wrk__student,vineyard,22.927894026668017
2016000964996-2523501,wrk__student,bountiful,22.925959116172358
2018HU0770901-4240102,wrk_only,woods_cross,22.92232875695311
2019HU1225860-1542904,student__lf_elig,bountiful,22.915638640427613
2016001454284-148701,wrk_only,farmington,22.914409791622965
2018HU0161595-2273003,wrk__student,orem,22.91425510551276
2019HU1320205-4071806,wrk_only,west_bountiful,22.913911182539
2017001192210-6723702,wrk_only,kaysville,22.913876482854725
2015001017507-4013704,wrk__student,orem,22.912203330651515
2019HU0509031-2994201,wrk_only,saratoga_springs,22.911517610858358
2019HU0609935-2295202,wrk_only,alpine,22.906529583950697
2019HU0963089-3660503,wrk__student,provo,22.904926364220145
2019HU0871765-2803402,wrk_only,lehi,22.902695332566392
2017000580139-175302,wrk__student,farmington,22.901970089010426
2017000245081-2210303,wrk__student,orem,22.900820679815975
2019HU1289095-4069302,wrk_only,woods_cross,22.900689182546085
2018HU0582790-6485501,wrk_only,kaysville,22.90056813431247
2016000962158-1238802,wrk_only,centerville,22.900436959686527
2019HU0902548-3398501,wrk__student,provo,22.898181499635363
2019HU1303264-2888601,wrk__student,saratoga_springs,22.89625789529354
2019HU0941518-5423802,wrk_only,vineyard,22.894041624424492
2018HU1277732-2681401,wrk_only,lehi,22.89357644554967
2019HU0606027-2798701,wrk_only,american_fork,22.89343571353055
2018HU1271306-4032001,wrk_only,west_bountiful,22.88949377467569
2019HU0235219-1519602,wrk_only,pleasant_grove,22.885750146437957
2017000677324-2831404,wrk__student,orem,22.883683475501243
2017000086247-3965101,wrk_only,west_bountiful,22.883030737609193
2017000954392-3990902,wrk__student,woods_cross,22.88140526359508
2019HU1408862-5451801,wrk__student,vineyard,22.872627215767206
2019HU0252083-5378501,wrk_only,vineyard,22.87180841197991
2018HU0286473-4006601,wrk_only,woods_cross,22.87115598359811
2019HU0710387-771301,wrk_only,unknown,22.870524275476743
2018HU1355505-4037001,wrk_only,west_bountiful,22.87043521342641
2018HU0259184-2763302,wrk__student,american_fork,22.868723156652194
2019HU1090508-5431402,wrk__student,vineyard,22.868008876199614
2019HU0812260-3767801,wrk_only,north_salt_lake,22.86758777094971
2019HU0862968-2802502,wrk_only,lehi,22.86755350796941
2018HU1103795-297103,wrk_only,farmington,22.86668726472553
2016000958492-3949901,wrk_only,west_bountiful,22.862790520278256
2018HU0465153-3727102,wrk__student,provo,22.86124289795732
2019GQ0062016-5578701,wrk__student,orem,22.860127930403774
2019HU0800865-5412605,wrk__student,vineyard,22.85840607117485
2015001039276-908403,wrk__student,west_bountiful,22.85739866010084
2018HU0832074-6727704,wrk__student,kaysville,22.856356834278138
2016000501459-3942802,wrk_only,west_bountiful,22.855524904221383
2016001257287-2976302,wrk__student,bountiful,22.855390264997506
2018HU1355505-308001,wrk_only,farmington,22.854445391199675
2017001152318-2893002,wrk_only,bountiful,22.853208424988626
2019HU0127660-6278501,wrk_only,kaysville,22.85318805906553
2015001121372-2251601,wrk__student,vineyard,22.85292585303531
2019HU0094162-125601,wrk__student,unknown,22.852565252186373
2016001133101-1659201,wrk_only,north_salt_lake,22.847444297794382
2019HU0572156-3877502,wrk_only,west_bountiful,22.846538819919054
2018HU0507354-4287902,wrk_only,woods_cross,22.845873467273993
2018HU0507354-4288105,wrk__student,woods_cross,22.845681064022983
2016000218780-92902,wrk_only,farmington,22.844594906069453
2019HU1296747-2810101,wrk_only,american_fork,22.844364457543133
2019HU0626736-5520704,wrk__student,orem,22.84421515362867
2016001257287-2460402,wrk__student,bountiful,22.843887803789855
2018HU0466344-6483603,wrk__student,kaysville,22.843610486235885
2019HU1072817-4263202,wrk_only,woods_cross,22.84329092052563
2019HU0374120-4049302,wrk_only,woods_cross,22.841898082775128
2017000729294-1159302,wrk_only,centerville,22.841721294015894
2019HU0626736-731003,wrk__student,american_fork,22.841132923669434
2017000810009-3982301,wrk_only,west_bountiful,22.840175600646305
2015001086588-5168005,wrk__student,vineyard,22.839076855041256
2019HU1126301-377901,wrk__student,farmington,22.83760180259606
2018HU1067191-3464703,wrk_only,bountiful,22.835830580498836
2019GQ0079007-2978101,wrk__student,orem,22.83442003526055
2019HU1289095-390502,wrk_only,farmington,22.833714883737937
2018HU0014785-2660602,wrk_only,lehi,22.833229771335862
2017000337496-5237502,wrk__student,vineyard,22.83283353623705
2019HU0035453-327602,wrk_only,farmington,22.832554271894136
2019HU0812990-2801702,wrk_only,american_fork,22.832507157671287
2018HU0751439-5316801,wrk_only,vineyard,22.831883219258355
2018HU0628814-2589401,wrk_only,saratoga_springs,22.83149404291064
2017000553637-1027105,wrk__student,pleasant_grove,22.82855438558186
2018HU0986450-1288802,wrk__student,centerville,22.82817658002642
2019HU0359668-4046001,wrk_only,west_bountiful,22.826952708595247
2016001053839-931305,wrk__student,west_bountiful,22.822239906370307
2018HU1170331-1358702,wrk_only,brigham_city,22.822151907181517
2019HU1117055-2885503,wrk__student,saratoga_springs,22.81991124749167
2018HU0682399-4020102,wrk_only,woods_cross,22.81973692433583
2018HU0577865-4060002,wrk_only,unknown,22.815536504557464
2017000299027-3839701,wrk_only,west_bountiful,22.814598195496842
2017000382356-2733101,wrk_only,bountiful,22.812708054049015
2017000299684-162901,wrk_only,farmington,22.811724324860805
2019HU0824831-4060203,wrk__student,woods_cross,22.80881019710205
2019HU0808462-5412902,wrk_only,vineyard,22.807832036300592
2019HU0062727-3255801,wrk_only,eureka,22.806775086867642
2018HU0064255-5286805,wrk__student,vineyard,22.80513349146094
2018HU1296351-1508602,wrk_only,pleasant_grove,22.804746729983417
2016001196338-135001,wrk_only,farmington,22.804363456848257
2019HU0383651-1525202,wrk__student,pleasant_grove,22.801935493626633
2019HU0374120-4049101,wrk_only,west_bountiful,22.80009888029583
2019HU0763012-2675703,wrk__student,bountiful,22.799258592051803
2019HU0383651-4773602,wrk__student,orem,22.799081971971024
2018HU1221734-2976407,wrk_only,saratoga_springs,22.79584889553627
2018HU0927737-1831704,wrk__student,west_point,22.79561667460471
2018HU0161595-2274203,wrk__student,orem,22.794837991863343
2019HU0535627-5398002,wrk__student,vineyard,22.79324725492621
2017000924587-3677501,wrk_only,north_salt_lake,22.793130574743824
2017000815172-4130901,wrk_only,woods_cross,22.792849147715014
2016000223029-5181504,wrk__student,vineyard,22.7912103641814
2017000359008-3969201,wrk_only,woods_cross,22.790774244973836
2018HU0174307-250101,wrk_only,farmington,22.78998127307965
2018HU1069230-3865101,wrk__student,west_bountiful,22.789783426964995
2019HU0261225-440802,wrk_only,kaysville,22.788239909259378
2019HU0828210-1659202,wrk_only,saratoga_springs,22.7879781847362
2019HU1289095-4068801,wrk_only,woods_cross,22.787338587561834
2017000446813-793101,wrk_only,farmington,22.785560115368956
2019HU0022895-2871701,wrk_only,saratoga_springs,22.785327291973868
2019HU0121552-2786001,wrk_only,lehi,22.784961708920395
2017001238656-4139301,wrk_only,woods_cross,22.78452524989996
2019HU0884650-2857603,wrk_only,bountiful,22.782554565082314
2019HU1023915-3330403,wrk__student,orem,22.777462944180947
2018HU0270785-2954806,wrk__student,saratoga_springs,22.77558813615121
2015000343677-5152101,wrk_only,vineyard,22.775019334020797
2019HU0111851-3235301,wrk__student,woods_cross,22.774421293545966
2019HU0509031-2796902,wrk_only,american_fork,22.77386746863973
2018HU0362613-3792803,wrk__student,north_salt_lake,22.773587230037766
2019HU1312456-1189703,wrk_only,pleasant_grove,22.77347751869167
2017000580139-942801,wrk_only,west_bountiful,22.77233233673987
2019HU0139636-334001,wrk__student,farmington,22.76762352721355
2018HU1233500-2279302,wrk__student,orem,22.766162117198956
2018HU0015441-1038804,wrk__student,pleasant_grove,22.76325735995505
2019HU1280618-5710904,wrk__student,pleasant_grove,22.761039254486505
2017000924555-1799402,wrk_only,syracuse,22.760436996151245
2018HU0151897-2964702,wrk__student,orem,22.75729118592715
2018HU1272723-1747202,wrk_only,pleasant_grove,22.75701431976214
2015001086588-5168305,wrk__student,vineyard,22.756789132774628
2019HU1289095-389502,wrk_only,kaysville,22.753590675039508
2018HU1152267-6696502,wrk_only,salt_lake_city,22.751819346072356
2015001497466-4238201,wrk__student,orem,22.75067413510355
2019HU0387514-4049601,wrk_only,west_bountiful,22.749960549515404
2017000954392-3990302,wrk__student,woods_cross,22.748849800724116
2019HU0240407-336201,wrk_only,farmington,22.747948127300205
2016001396568-419503,wrk__student,kaysville,22.74591175318619
2019HU0626736-5400303,wrk__student,vineyard,22.745489017389023
2019HU0763012-2674004,wrk__student,bountiful,22.744799284878855
2018HU0986450-1289202,wrk__student,centerville,22.744763702706656
2017000495089-3653301,wrk_only,north_salt_lake,22.74364755390125
2018HU0351522-2856302,wrk_only,saratoga_springs,22.74142644266853
2019HU0358961-5387701,wrk_only,vineyard,22.740098172971226
2019HU0603391-5543004,wrk_only,layton,22.737583819732233
2018HU0931086-2117801,wrk_only,north_salt_lake,22.73550803438508
2019HU0035453-4040302,wrk_only,woods_cross,22.73465356157647
2018HU0951057-775601,wrk_only,pleasant_grove,22.73435038105785
2019HU1049301-6065302,wrk_only,american_fork,22.7343429608568
2018HU0979199-4389802,wrk_only,holden,22.732251300007896
2019HU0999186-1188902,wrk_only,pleasant_grove,22.731770756211166
2019HU0005193-2978201,wrk_only,orem,22.731727048524647
2016000511379-4105902,wrk_only,woods_cross,22.729432134776147
2018HU1377074-308701,wrk_only,farmington,22.72765615991866
2019HU0763012-2674503,wrk__student,bountiful,22.72613655093323
2019HU0709313-3191201,wrk_only,orem,22.725800959874977
2019HU0763012-4169902,wrk_only,woods_cross,22.725651339163765
2015001497466-4238801,wrk__student,orem,22.725552450529047
2018HU0499316-2482301,wrk_only,bountiful,22.725184701411795
2017000810009-4130201,wrk_only,woods_cross,22.723871783709406
2018HU1174722-2780104,wrk_only,lehi,22.72373418669269
2017001250636-3311103,wrk_only,bountiful,22.721197171048374
2016000312204-675503,wrk__student,pleasant_grove,22.721009898137286
2019HU1264371-4066803,wrk__student,woods_cross,22.720043855305697
2018HU0362613-3793103,wrk__student,north_salt_lake,22.719491898361298
2019HU1384001-739202,wrk__student,american_fork,22.718077795431423
2018HU1337603-2783201,wrk_only,american_fork,22.718058012054495
2018HU0405944-2805601,wrk_only,bountiful,22.71727804636946
2018HU1340486-1178903,wrk_only,centerville,22.715994042672115
2019HU1330870-5445101,wrk_only,vineyard,22.71507681549954
2019HU0417896-5463903,wrk_only,layton,22.71149237099089
2018HU1143208-2779101,wrk_only,american_fork,22.711019168204295
2019HU0763012-4169904,wrk__student,woods_cross,22.710519632058464
2018HU1354756-306601,wrk_only,kaysville,22.710023589140928
2019HU0698117-2497102,wrk_only,centerville,22.708872218208846
2016000034457-82903,wrk__student,farmington,22.70776626564992
2019HU0763012-4169603,wrk__student,woods_cross,22.705461656433716
2019GQ0127470-5580301,wrk__student,orem,22.70466289630156
2019HU0457689-729801,wrk_only,american_fork,22.70418379224636
2018HU1090046-295501,wrk_only,farmington,22.704066020040113
2017000932336-193801,wrk__student,farmington,22.70190086839514
2019HU1146292-3012002,wrk_only,saratoga_springs,22.70155686768709
2019HU0374120-343201,wrk_only,kaysville,22.700069957235083
2018HU0800833-280701,wrk_only,kaysville,22.699954437403022
2019HU0646768-3368301,wrk__student,bountiful,22.699693585766102
2015000686669-410401,wrk_only,west_jordan,22.698692994216607
2019HU0383651-1524701,wrk__student,pleasant_grove,22.697229457933584
2019HU1384001-738502,wrk__student,american_fork,22.69643655053756
2018HU1090500-2971602,wrk__student,saratoga_springs,22.694714414901636
2018HU0296892-3857803,wrk__student,west_bountiful,22.694354622280414
2016001042073-5209302,wrk__student,vineyard,22.69246767228713
2017000174883-2850602,wrk_only,washington,22.69231562745749
2019HU1292433-2809502,wrk_only,lehi,22.69136740246034
2018HU0851672-965003,wrk__student,west_bountiful,22.69054120733077
2017001175561-4137802,wrk__student,woods_cross,22.6902027750394
2019HU1040643-2726502,wrk_only,orem,22.68953231068377
2019HU1337751-5445901,wrk_only,vineyard,22.68934629976561
2019HU0661778-2366602,wrk_only,syracuse,22.688751742029062
2018HU0986450-1289502,wrk__student,centerville,22.688345036279305
2019HU1016219-5426102,wrk__student,vineyard,22.688199212401454
2015000047890-3501,wrk_only,farmington,22.687888326267135
2019HU0599175-2798602,wrk_only,american_fork,22.686738694548886
2018HU0646490-1482702,wrk_only,pleasant_grove,22.685360637487996
2019HU0763012-2674103,wrk__student,bountiful,22.683436598607432
2016001196338-135801,wrk_only,farmington,22.678432945871638
2016000462975-2830101,wrk_only,saratoga_springs,22.677392716878565
2018HU0986450-1174302,wrk__student,centerville,22.676328319797364
2018HU1134054-2810903,wrk_only,bountiful,22.676197008990385
2019HU0758059-1156302,wrk__student,pleasant_grove,22.675036584164097
2017001242449-1352501,wrk__student,brigham_city,22.67396960109419
2017000639789-3977202,wrk_only,woods_cross,22.672026983553494
2017000897247-5263702,wrk__student,vineyard,22.6717655687534
2018HU1377074-308903,wrk_only,farmington,22.67173052884692
2019HU0763012-2953003,wrk__student,bountiful,22.671482695994
2018HU0479807-3773002,wrk__student,provo,22.668872484023584
2019HU0773337-363002,wrk__student,farmington,22.667655157301713
2019HU0591380-4053201,wrk_only,west_bountiful,22.666026029596477
2019HU1339729-5448701,wrk_only,vineyard,22.665812378415456
2018HU0825252-2286001,wrk_only,bountiful,22.66495618527673
2017000454983-2843301,wrk__student,saratoga_springs,22.664552569909254
2017000924587-3676301,wrk_only,north_salt_lake,22.663022729839422
2019HU0482817-2877301,wrk_only,saratoga_springs,22.66202215435952
2018HU1004153-967101,wrk_only,west_bountiful,22.66116971780193
2018HU0927737-1831804,wrk__student,west_point,22.661056109104543
2019HU1408862-5452002,wrk__student,vineyard,22.660494267211995
2016000511379-4106002,wrk_only,woods_cross,22.660345365414
2017000986371-1618302,wrk__student,pleasant_grove,22.660132588689287
2019HU1408862-1760502,wrk__student,pleasant_grove,22.659239088224915
2017000766019-2472301,wrk_only,bountiful,22.656031559117277
2018HU0297028-256301,wrk_only,kaysville,22.655280033832888
2019HU0025000-1809501,wrk_only,lindon,22.65295194707341
2016000312204-4274303,wrk__student,orem,22.65226784516019
2017000294734-7146206,wrk__student,st_george,22.652211730917777
2019HU0358961-5388001,wrk_only,vineyard,22.65134306367038
2016000724326-69101,wrk_only,beaver,22.64838568303589
2018GQ0025400-5497701,wrk__student,orem,22.647992687900093
2017001166966-2838205,wrk__student,bountiful,22.646378527498413
2018HU0425831-1830901,wrk__student,north_salt_lake,22.645938684014403
2019HU0967849-2608601,wrk_only,saratoga_springs,22.645581571225318
2019HU1274242-6516303,wrk_only,kaysville,22.64485167749921
2017000078853-1943601,wrk__student,bountiful,22.644486085262322
2019HU0367448-1745603,wrk__student,north_salt_lake,22.64400331055195
2018HU0507354-4286402,wrk_only,woods_cross,22.643700719486258
2018HU1004153-967401,wrk_only,west_bountiful,22.64356935158419
2019HU1016219-1546703,wrk_only,pleasant_grove,22.642165913721005
2019HU0365346-4047503,wrk_only,woods_cross,22.641901572613182
2017000334905-165102,wrk_only,farmington,22.64162939666512
2016001277725-3957103,wrk__student,woods_cross,22.639738375800164
2019HU1092472-5433902,wrk_only,vineyard,22.637510622066483
2019HU1339729-5448801,wrk_only,vineyard,22.636082903090387
2018HU0057533-4284101,wrk_only,woods_cross,22.634921030266955
2016001396568-419404,wrk__student,kaysville,22.633901387629717
2017000677324-2831204,wrk__student,orem,22.633379262396662
2019HU1040948-5429402,wrk_only,vineyard,22.6318352137795
2019HU0739448-5771301,wrk_only,pleasant_grove,22.63098559395311
2017001066627-3083102,wrk__student,bountiful,22.62978600173615
2019HU0106961-1515705,wrk_only,pleasant_grove,22.628692854962576
2018HU0161595-2272603,wrk__student,orem,22.628563602749438
2017001066627-3261802,wrk__student,woods_cross,22.62751785304665
2018HU1104308-4029901,wrk_only,west_bountiful,22.626571738829814
2018HU0507354-4287905,wrk__student,woods_cross,22.626567496151953
2017000317707-163901,wrk__student,kaysville,22.626340381848788
2019HU0763012-2675803,wrk__student,bountiful,22.625882422897405
2018HU1358514-2596107,wrk_only,saratoga_springs,22.62548879350137
2017001288505-3687802,wrk_only,north_salt_lake,22.62542981941041
2019HU0595125-3879702,wrk_only,west_bountiful,22.62366638329907
2019HU0537118-5398202,wrk_only,vineyard,22.623440018906475
2018HU0544988-872705,wrk_only,pleasant_grove,22.623363434387013
2018HU1104308-4029202,wrk__student,west_bountiful,22.62262976370196
2018HU0297028-4150203,wrk_only,woods_cross,22.62138605538452
2019HU0179534-3871901,wrk_only,west_bountiful,22.620997449134038
2018HU1377074-308601,wrk_only,kaysville,22.6181283943346
2018HU1233500-2279202,wrk__student,vineyard,22.617806697433583
2019HU0355918-2361401,wrk__student,syracuse,22.617511481261694
2019HU0775819-5408301,wrk_only,vineyard,22.616512948053003
2019HU1289095-4069701,wrk_only,woods_cross,22.61559774388942
2018HU1294999-2782703,wrk_only,lehi,22.61541040147179
2019HU0832737-364002,wrk_only,kaysville,22.61400015058499
2019HU1126301-377501,wrk__student,farmington,22.613826956809863
2018HU1090046-294702,wrk_only,farmington,22.61213000441141
2019HU0391844-2794302,wrk__student,lehi,22.612127493751995
2017001066033-2309901,wrk_only,syracuse,22.6120664833124
2019HU0848681-2767202,wrk_only,orem,22.61204869182293
2018HU0174307-250301,wrk_only,farmington,22.61124345608849
2016000338524-100501,wrk_only,farmington,22.610928721946046
2019HU0595125-3879902,wrk_only,west_bountiful,22.610654313237543
2019HU0453097-5392901,wrk_only,vineyard,22.6100124811594
2017000729294-4218001,wrk_only,woods_cross,22.60738190515373
2016000958492-3949701,wrk_only,woods_cross,22.606760446268815
2017001238656-4139602,wrk_only,woods_cross,22.604882417679587
2017001175561-4137901,wrk_only,woods_cross,22.603656103231355
2019HU1289095-389601,wrk_only,farmington,22.602347412615124
2019HU0145525-4042903,wrk_only,west_bountiful,22.60055312646244
2018HU0546098-755501,wrk_only,thatcher,22.599550955248418
2019HU0626736-5520504,wrk__student,vineyard,22.595894596581953
2019HU0794419-2880802,wrk_only,saratoga_springs,22.595877625873293
2017000986371-1618602,wrk__student,pleasant_grove,22.595656421038683
2017001175561-950301,wrk_only,west_bountiful,22.594495403177003
2019HU0387514-344002,wrk_only,farmington,22.594236814967218
2018HU1233500-2279401,wrk_only,orem,22.59360193355707
2016001273091-933205,wrk_only,west_bountiful,22.593350846647553
2019HU0025515-2121805,wrk_only,north_salt_lake,22.593019805003063
2016001502474-1401601,wrk__student,provo,22.592162844496702
2018HU0505783-4212603,wrk__student,orem,22.59037148978327
2018HU0433435-3453001,wrk_only,north_salt_lake,22.589499386829345
2019HU0800863-5411902,wrk__student,vineyard,22.588657659530536
2018HU0803299-1803002,wrk__student,lindon,22.587823965642155
2018HU0015441-1912404,wrk__student,lindon,22.587725999239304
2018HU0546210-4386402,wrk_only,holden,22.585049954468715
2016001277725-3619103,wrk__student,north_salt_lake,22.58165394546879
2018HU1103795-296602,wrk_only,farmington,22.581058358204416
2019HU1171006-2040303,wrk_only,orem,22.5809660348152
2019HU1373237-5451101,wrk__student,vineyard,22.579622267106828
2019HU0383651-643402,wrk__student,american_fork,22.57892306866887
2019HU1059895-4138302,wrk_only,provo,22.576138491743205
2019HU0111851-3870301,wrk__student,west_bountiful,22.57508471044757
2015000793370-3917901,wrk__student,west_bountiful,22.57393480346829
2019HU0970816-5424301,wrk__student,vineyard,22.572671268786966
2015001425564-184101,wrk_only,unknown,22.572315180526008
2018HU0823555-964001,wrk_only,west_bountiful,22.571881903828434
2019HU0566893-3491203,wrk_only,orem,22.567740296971323
2019HU0733026-2496004,wrk_only,lehi,22.567734256309876
2019HU0179534-3872003,wrk__student,west_bountiful,22.565778162080857
2019HU0537156-1654503,wrk_only,saratoga_springs,22.565589386271046
2018HU0297028-2405003,wrk_only,west_bountiful,22.563726122944903
2018HU1134300-1050901,wrk__student,pleasant_grove,22.562832813629015
2018HU1377074-309702,wrk_only,kaysville,22.562032029496866
2019HU1289095-389101,wrk_only,farmington,22.56136863342924
2016000429699-3196402,wrk_only,woods_cross,22.559800840975747
2017001340279-5281503,wrk__student,vineyard,22.558949250742653
2018HU1328317-975401,wrk_only,brigham_city,22.556931910940385
2017000553637-1027205,wrk__student,pleasant_grove,22.55646089680011
2016001042407-131501,wrk__student,kaysville,22.555940397289646
2019HU1346350-6633402,wrk_only,kaysville,22.554454165696455
2019HU1016219-5426604,wrk__student,vineyard,22.553865472145983
2018HU0983269-636002,wrk_only,farmington,22.55361984747637
2019HU0486385-2670301,wrk__student,bountiful,22.551620438897352
2019HU1260818-2887904,wrk__student,saratoga_springs,22.55057465968966
2018HU0892363-817603,wrk_only,farmington,22.54873930599377
2019HU0509031-2993802,wrk_only,saratoga_springs,22.54824335105351
2017000897247-5559502,wrk__student,orem,22.54658821559663
2018HU1001049-1643201,wrk__student,pleasant_grove,22.54377822953763
2019HU0398832-344901,wrk_only,farmington,22.54303850810678
2019HU0958231-4228201,wrk_only,orem,22.542689431032038
2018HU1055523-408702,wrk_only,salt_lake_city,22.542059388655478
2019HU1156640-3234601,wrk_only,lake_shore,22.54186149353572
2019HU1203991-2991902,wrk_only,orem,22.54179781962488
2019HU1121436-5664603,wrk_only,pleasant_grove,22.54056124313796
2018HU1229637-1842201,wrk_only,west_point,22.539486922320766
2019HU0830465-3363103,wrk__student,salt_lake_city,22.53832303390467
2016001410229-146501,wrk_only,kaysville,22.536804300803663
2019HU0984519-3176901,wrk_only,bountiful,22.535297792702806
2018HU0057533-4283103,wrk__student,woods_cross,22.53499694614731
2019HU1072817-4263102,wrk_only,woods_cross,22.533935121289204
2018HU1180851-722101,wrk_only,american_fork,22.533018382577414
2019HU1015272-1497801,wrk__student,provo,22.530231062019922
2019HU0358961-5388601,wrk_only,vineyard,22.529379879274515
2018HU0259184-2855102,wrk__student,saratoga_springs,22.52870816042165
2019HU1289095-4069401,wrk_only,woods_cross,22.5274029286256
2018HU0927737-1834004,wrk__student,syracuse,22.5233615837683
2018HU0433435-961701,wrk_only,west_bountiful,22.5231571152995
2018HU0428680-2112301,wrk_only,north_salt_lake,22.52127551708564
2015000793370-905502,wrk__student,west_bountiful,22.51896121066392
2018HU0103189-398605,wrk_only,salt_lake_city,22.51848881739722
2019HU0717803-891507,wrk__student,centerville,22.51813250271843
2019HU0939321-3449404,wrk__student,highland,22.516641965347713
2018HU0368989-6482301,wrk_only,kaysville,22.516508536766917
2019HU0812990-2801401,wrk_only,american_fork,22.516302606308233
